TransactionAmount,TransactionDate,TransactionType,Channel,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,hour,day_of_week,days_since_last,TransactionType_enc,Channel_enc,anomaly,anomaly_score,reasons
211.36,2023-09-14 17:08:40,Debit,Branch,194,1,4760.34,2024-11-04 08:11:24,17,3,417,1,1,1,0.12560744942860874,[]
241.45,2023-07-24 16:02:33,Debit,Online,158,1,1594.04,2024-11-04 08:08:42,16,0,469,1,2,1,0.14381959526784888,[]
23.24,2023-04-13 16:41:41,Debit,Branch,129,1,13777.79,2024-11-04 08:10:55,16,3,571,1,1,1,0.09890799182780868,[]
70.88,2023-12-04 16:18:39,Credit,Branch,176,1,1794.65,2024-11-04 08:06:26,16,0,336,0,1,1,0.08134120621456392,[]
1143.67,2023-10-30 16:18:48,Debit,Online,111,1,7677.76,2024-11-04 08:10:41,16,0,371,1,2,1,0.035519910006359345,[]
314.52,2023-03-20 17:21:43,Debit,ATM,229,1,7071.32,2024-11-04 08:06:44,17,0,595,1,0,1,0.11337120640748821,[]
181.81,2023-05-29 16:09:59,Credit,Online,122,1,7525.73,2024-11-04 08:09:04,16,0,525,0,2,1,0.09520694664126389,[]
854.64,2023-11-07 18:57:13,Debit,Branch,118,1,2989.25,2024-11-04 08:08:54,18,1,363,1,1,1,0.06210921985401474,[]
261.19,2023-01-12 17:12:22,Debit,ATM,52,1,7620.6,2024-11-04 08:09:48,17,3,662,1,0,1,0.09045572656173456,[]
220.68,2023-10-09 18:23:25,Credit,Online,217,1,5549.2,2024-11-04 08:07:05,18,0,392,0,2,1,0.03238237056081328,[]
11.86,2023-09-05 16:43:36,Debit,Branch,129,1,6782.61,2024-11-04 08:08:52,16,1,426,1,1,1,0.14722236586061987,[]
122.65,2023-08-17 16:26:57,Debit,Online,41,1,1968.51,2024-11-04 08:06:57,16,3,445,1,2,1,0.115884544099295,[]
395.16,2023-07-24 16:14:05,Debit,Online,17,1,5340.73,2024-11-04 08:11:15,16,0,469,1,2,1,0.12544121380362377,[]
704.69,2023-07-18 17:22:49,Debit,Online,150,1,3267.84,2024-11-04 08:10:51,17,1,475,1,2,1,0.1040874802417544,[]
369.89,2023-10-18 16:44:36,Debit,ATM,69,1,6941.47,2024-11-04 08:11:27,16,2,383,1,0,1,0.13538999020239284,[]
10.92,2023-10-20 17:48:44,Debit,ATM,268,1,7567.2,2024-11-04 08:08:28,17,4,381,1,0,1,0.049003964914280496,[]
199.14,2023-08-02 17:32:29,Debit,Branch,36,1,7001.25,2024-11-04 08:10:52,17,2,460,1,1,1,0.14071115190750572,[]
109.43,2023-01-11 18:07:25,Debit,ATM,140,1,1983.65,2024-11-04 08:09:49,18,2,663,1,0,1,0.06471116743218497,[]
304.15,2023-11-28 16:09:34,Debit,Branch,40,1,686.91,2024-11-04 08:10:17,16,1,342,1,1,1,0.11720337372476303,[]
620.54,2023-03-27 16:26:46,Credit,Branch,98,1,213.36,2024-11-04 08:07:26,16,0,588,0,1,1,0.06891440869796306,[]
757.79,2023-01-02 16:30:09,Debit,Online,117,1,1443.02,2024-11-04 08:08:27,16,0,672,1,2,1,0.05476955610561873,[]
122.81,2023-10-24 16:12:19,Debit,Branch,12,1,8450.84,2024-11-04 08:09:37,16,1,377,1,1,1,0.12019391889476566,[]
96.25,2023-07-27 16:01:41,Debit,Online,171,1,7996.7,2024-11-04 08:06:36,16,3,466,1,2,1,0.10917317274140259,[]
1431.33,2023-01-17 17:50:51,Debit,ATM,49,1,5567.98,2024-11-04 08:09:18,17,1,657,1,0,1,0.0006787061195488997,[]
142.55,2023-05-16 16:45:46,Debit,Online,97,1,1262.68,2024-11-04 08:07:26,16,1,538,1,2,1,0.13693294157748592,[]
35.94,2023-05-08 16:22:52,Credit,Branch,141,1,1697.28,2024-11-04 08:09:24,16,0,546,0,1,1,0.10243440117276909,[]
24.86,2023-02-13 16:53:36,Debit,Branch,292,1,2591.65,2024-11-04 08:12:04,16,0,630,1,1,1,0.07659778622216662,[]
103.08,2023-11-14 16:09:22,Debit,Online,109,1,12002.16,2024-11-04 08:10:18,16,1,356,1,2,1,0.08188645538539979,[]
116.27,2023-11-28 18:04:26,Debit,Online,94,1,8726.92,2024-11-04 08:11:49,18,1,342,1,2,1,0.07420714698308428,[]
363.84,2023-10-19 17:41:40,Debit,Online,118,3,5415.64,2024-11-04 08:09:37,17,3,382,1,2,1,0.03781178376108807,[]
34.74,2023-04-28 16:03:41,Credit,Online,72,1,3736.57,2024-11-04 08:12:14,16,4,556,0,2,1,0.058666286962635095,[]
64.01,2023-10-30 18:14:15,Credit,Branch,240,1,1225.69,2024-11-04 08:08:26,18,0,371,0,1,1,0.01764149865614939,[]
108.75,2023-10-17 16:09:20,Debit,ATM,23,4,14829.85,2024-11-04 08:10:18,16,1,384,1,0,-1,-0.032853923181297984,['High login attempts (4)']
50.9,2023-04-24 16:14:34,Credit,Online,150,1,1277.7,2024-11-04 08:06:36,16,0,560,0,2,1,0.08486341959732918,[]
206.84,2023-09-13 18:47:47,Debit,Branch,154,1,454.66,2024-11-04 08:10:50,18,2,418,1,1,1,0.09647770320668858,[]
37.4,2023-08-01 17:54:56,Debit,ATM,84,1,1519.51,2024-11-04 08:12:08,17,1,461,1,0,1,0.1375848223754919,[]
154.21,2023-01-02 16:01:26,Debit,Online,75,1,8045.77,2024-11-04 08:10:33,16,0,672,1,2,1,0.09487399596630453,[]
199.37,2023-06-29 17:39:21,Debit,Online,79,1,1331.3,2024-11-04 08:08:44,17,3,494,1,2,1,0.12581106301408695,[]
410.49,2023-07-25 16:47:16,Credit,Branch,134,1,1843.57,2024-11-04 08:10:38,16,1,468,0,1,1,0.1009761261852411,[]
1360.01,2023-09-25 16:51:23,Credit,Branch,218,1,6601.5,2024-11-04 08:11:58,16,0,406,0,1,1,0.000962952536709305,[]
18.23,2023-03-22 17:31:23,Debit,ATM,28,1,8422.2,2024-11-04 08:11:20,17,2,593,1,0,1,0.0918794417301465,[]
398.7,2023-08-28 16:02:11,Debit,ATM,276,1,7987.74,2024-11-04 08:09:04,16,0,434,1,0,1,0.09629995119990942,[]
122.14,2023-02-20 16:20:28,Debit,Online,155,1,327.68,2024-11-04 08:08:04,16,0,623,1,2,1,0.10025743724253855,[]
378.2,2023-01-09 17:12:40,Debit,Branch,167,1,7372.81,2024-11-04 08:11:02,17,0,665,1,1,1,0.11056715687090135,[]
124.74,2023-11-27 16:33:20,Debit,ATM,33,1,2987.97,2024-11-04 08:08:17,16,0,343,1,0,1,0.1216030422948357,[]
17.1,2023-12-25 16:56:06,Debit,ATM,101,1,1619.54,2024-11-04 08:11:05,16,0,315,1,0,1,0.11148330888430441,[]
287.05,2023-04-14 16:00:51,Debit,ATM,212,1,1204.65,2024-11-04 08:10:59,16,4,570,1,0,1,0.08799655843008902,[]
874.72,2023-03-03 16:21:27,Debit,Online,173,1,4630.58,2024-11-04 08:08:17,16,4,612,1,2,1,0.03004782417694507,[]
1762.28,2023-10-06 16:05:34,Debit,ATM,150,1,1380.34,2024-11-04 08:10:42,16,4,395,1,0,-1,-0.008681289449083862,"['Unusually large amount ($1762.28)', 'Amount is over 50% of account balance']"
40.12,2023-04-19 17:03:11,Credit,ATM,269,1,14304.38,2024-11-04 08:10:40,17,2,565,0,0,-1,-0.016147109008409433,['Unusually long transaction duration']
125.0,2023-06-05 16:19:55,Credit,Online,177,1,3215.76,2024-11-04 08:11:36,16,0,518,0,2,1,0.09050755598105853,[]
348.44,2023-11-06 17:58:34,Debit,Online,147,1,1022.94,2024-11-04 08:09:55,17,0,364,1,2,1,0.11348196459395532,[]
128.4,2023-03-20 17:17:27,Debit,ATM,31,1,2610.64,2024-11-04 08:11:44,17,0,595,1,0,1,0.12152199928191765,[]
320.93,2023-06-22 16:05:35,Debit,Online,178,1,9451.66,2024-11-04 08:10:27,16,3,501,1,2,1,0.09942407766820038,[]
1.41,2023-06-07 17:02:33,Debit,ATM,278,1,1244.17,2024-11-04 08:12:04,17,2,516,1,0,1,0.08315456781267916,[]
50.52,2023-04-06 16:03:23,Debit,Branch,293,1,12815.24,2024-11-04 08:06:58,16,3,578,1,1,1,0.04399528455636914,[]
383.95,2023-09-20 17:57:15,Credit,Online,143,1,9933.56,2024-11-04 08:07:55,17,2,411,0,2,1,0.06625493748478084,[]
12.94,2023-08-28 17:08:41,Debit,Branch,158,1,921.23,2024-11-04 08:10:32,17,0,434,1,1,1,0.1348019330800454,[]
329.75,2023-12-25 17:31:53,Debit,Online,211,1,6009.43,2024-11-04 08:09:57,17,0,315,1,2,1,0.09037030767114612,[]
981.76,2023-09-25 16:23:57,Debit,Online,234,1,602.36,2024-11-04 08:06:45,16,0,406,1,2,1,0.03979159886279482,[]
40.79,2023-11-17 16:40:09,Debit,ATM,80,1,1769.33,2024-11-04 08:11:29,16,4,353,1,0,1,0.09215097715506793,[]
99.25,2023-06-26 16:53:58,Credit,Online,93,1,2570.34,2024-11-04 08:07:33,16,0,497,0,2,1,0.09881073396153639,[]
150.6,2023-04-17 17:43:23,Debit,ATM,59,1,3240.14,2024-11-04 08:07:30,17,0,567,1,0,1,0.13919063341249338,[]
29.5,2023-07-20 18:26:11,Debit,Online,129,1,1229.32,2024-11-04 08:09:30,18,3,473,1,2,1,0.07519358428853729,[]
54.34,2023-12-25 18:03:33,Debit,ATM,46,1,8019.89,2024-11-04 08:11:47,18,0,315,1,0,1,0.050343710396005936,[]
18.25,2023-08-16 16:41:21,Debit,ATM,18,1,14328.29,2024-11-04 08:08:43,16,2,446,1,0,1,0.06030851613953758,[]
633.87,2023-12-08 16:06:14,Debit,Online,175,1,330.16,2024-11-04 08:09:58,16,4,332,1,2,1,0.02460870781427127,[]
81.15,2023-02-17 16:28:12,Debit,ATM,114,1,1595.26,2024-11-04 08:09:07,16,4,626,1,0,1,0.08590807416657759,[]
83.95,2023-06-14 16:16:25,Debit,Online,170,1,7413.18,2024-11-04 08:06:37,16,2,509,1,2,1,0.12653621408272764,[]
410.4,2023-05-19 16:00:10,Credit,ATM,78,1,2563.91,2024-11-04 08:09:34,16,4,535,0,0,1,0.036639713967985155,[]
172.68,2023-02-20 16:07:41,Debit,ATM,17,1,10724.95,2024-11-04 08:07:49,16,0,623,1,0,1,0.07598505239055409,[]
139.88,2023-01-23 16:05:26,Debit,ATM,162,1,2969.71,2024-11-04 08:07:25,16,0,651,1,0,1,0.11970558583249258,[]
165.55,2023-10-02 18:21:39,Debit,Branch,115,1,761.78,2024-11-04 08:08:55,18,0,399,1,1,1,0.11759581953395648,[]
53.79,2023-12-05 16:01:44,Credit,ATM,137,3,6229.36,2024-11-04 08:07:47,16,1,335,0,0,-1,-0.026930234059658997,['High login attempts (3)']
285.69,2023-12-06 18:15:42,Debit,ATM,35,1,2552.54,2024-11-04 08:07:59,18,2,334,1,0,1,0.06942109676567243,[]
532.4,2023-08-24 16:46:58,Debit,ATM,149,1,1033.73,2024-11-04 08:09:47,16,3,438,1,0,1,0.11266879847621403,[]
293.85,2023-08-10 16:23:08,Debit,Online,144,1,1919.97,2024-11-04 08:09:31,16,3,452,1,2,1,0.12138926448205367,[]
27.94,2023-11-03 18:44:38,Debit,Branch,120,1,1893.44,2024-11-04 08:08:30,18,4,367,1,1,1,0.07009142231909282,[]
270.36,2023-03-03 16:57:11,Debit,ATM,37,1,1783.04,2024-11-04 08:07:51,16,4,612,1,0,1,0.08914519537498355,[]
112.66,2023-09-18 16:28:56,Debit,Online,176,3,852.98,2024-11-04 08:07:58,16,0,413,1,2,1,0.04449181268581981,[]
506.03,2023-07-12 16:14:08,Debit,Branch,21,1,1123.89,2024-11-04 08:09:26,16,2,481,1,1,1,0.11610034478889558,[]
206.95,2023-08-03 16:19:27,Debit,Branch,31,1,1817.65,2024-11-04 08:07:36,16,3,459,1,1,1,0.1314440663610597,[]
350.96,2023-06-08 16:26:48,Debit,ATM,167,1,5463.94,2024-11-04 08:08:03,16,3,515,1,0,1,0.1294432481758454,[]
261.63,2023-05-29 18:27:43,Debit,Branch,150,1,477.03,2024-11-04 08:09:33,18,0,525,1,1,1,0.10738416125829486,[]
46.12,2023-06-05 17:28:06,Debit,Branch,30,1,8874.01,2024-11-04 08:08:32,17,0,518,1,1,1,0.11566521238021588,[]
27.25,2023-03-20 16:02:51,Credit,Branch,92,1,5365.2,2024-11-04 08:09:28,16,0,595,0,1,1,0.09755026716187276,[]
1353.93,2023-11-15 17:32:11,Debit,Branch,171,1,7858.41,2024-11-04 08:08:50,17,2,355,1,1,1,0.015483354328224563,[]
331.66,2023-09-11 17:52:59,Debit,ATM,145,1,7216.3,2024-11-04 08:08:23,17,0,420,1,0,1,0.14093316717356813,[]
667.95,2023-07-27 17:51:27,Credit,ATM,253,1,13558.56,2024-11-04 08:08:19,17,3,466,0,0,-1,-0.024405617048248507,['Statistical outlier across multiple factors']
49.84,2023-10-13 16:05:10,Debit,ATM,146,1,7872.04,2024-11-04 08:07:16,16,4,388,1,0,1,0.09977395712935266,[]
556.04,2023-07-10 16:41:50,Debit,ATM,27,1,5200.04,2024-11-04 08:07:38,16,0,483,1,0,1,0.11540155775793826,[]
88.06,2023-10-27 17:53:06,Credit,Online,288,1,1779.85,2024-11-04 08:09:03,17,4,374,0,2,1,0.015118608598353678,[]
745.95,2023-12-15 16:38:43,Debit,ATM,127,1,13264.14,2024-11-04 08:11:10,16,4,325,1,0,1,0.007437913821530806,[]
67.25,2023-07-03 16:38:45,Debit,Online,157,1,467.4,2024-11-04 08:11:37,16,0,490,1,2,1,0.12570493551785134,[]
93.63,2023-08-21 18:11:41,Debit,ATM,141,1,9873.62,2024-11-04 08:09:57,18,0,441,1,0,1,0.08251184570777587,[]
74.11,2023-07-18 16:05:40,Debit,Branch,49,1,1257.9,2024-11-04 08:09:02,16,1,475,1,1,1,0.1501945812417474,[]
41.13,2023-03-27 17:53:15,Credit,Branch,58,1,6067.54,2024-11-04 08:10:03,17,0,588,0,1,1,0.10295980523123976,[]
192.02,2023-12-19 16:11:38,Credit,Online,154,1,5169.07,2024-11-04 08:09:02,16,1,321,0,2,1,0.06818921333741057,[]
291.27,2023-06-19 17:58:54,Debit,Branch,121,1,6878.86,2024-11-04 08:10:16,17,0,504,1,1,1,0.15446890972581284,[]
296.46,2023-11-09 16:11:59,Debit,Branch,136,1,558.99,2024-11-04 08:08:19,16,3,361,1,1,1,0.11905216369945132,[]
341.84,2023-06-23 16:10:12,Credit,Branch,89,1,1400.04,2024-11-04 08:07:42,16,4,500,0,1,1,0.05575250366417239,[]
98.41,2023-06-12 17:09:42,Debit,Online,48,1,912.71,2024-11-04 08:08:45,17,0,511,1,2,1,0.12765925980613302,[]
109.28,2023-06-09 16:20:12,Debit,Online,112,4,6338.35,2024-11-04 08:07:21,16,4,514,1,2,-1,-0.0041875263208192015,['High login attempts (4)']
27.51,2023-09-20 18:16:03,Credit,Online,103,1,13645.63,2024-11-04 08:06:27,18,2,411,0,2,1,0.007933955222365396,[]
12.18,2023-04-20 18:50:39,Debit,Branch,77,1,4909.24,2024-11-04 08:07:37,18,3,564,1,1,1,0.09694034883011937,[]
207.71,2023-11-16 17:48:55,Credit,Online,63,1,570.1,2024-11-04 08:10:55,17,3,354,0,2,1,0.047340332563707066,[]
25.77,2023-07-17 17:15:21,Credit,Online,277,1,11749.77,2024-11-04 08:10:33,17,0,476,0,2,1,0.02199580629210185,[]
127.57,2023-02-27 17:17:05,Debit,ATM,75,1,6118.2,2024-11-04 08:10:45,17,0,616,1,0,1,0.13037179761809964,[]
392.05,2023-06-19 16:32:01,Debit,ATM,172,1,4383.69,2024-11-04 08:06:25,16,0,504,1,0,1,0.1429050823116656,[]
521.01,2023-10-13 17:54:57,Credit,Branch,73,1,4004.55,2024-11-04 08:07:07,17,4,388,0,1,1,0.05284677944407379,[]
849.76,2023-08-16 16:28:30,Debit,ATM,269,1,373.88,2024-11-04 08:07:50,16,2,446,1,0,1,0.040497865725591775,[]
172.5,2023-11-14 16:23:09,Debit,Online,31,1,6851.16,2024-11-04 08:11:14,16,1,356,1,2,1,0.11854781711191426,[]
265.44,2023-01-17 16:41:18,Debit,ATM,169,1,9700.77,2024-11-04 08:09:38,16,1,657,1,0,1,0.09528419590062842,[]
152.34,2023-10-12 17:10:20,Debit,Branch,115,1,6853.51,2024-11-04 08:08:11,17,3,389,1,1,1,0.14096904459265142,[]
21.13,2023-04-25 16:11:22,Debit,Branch,153,1,948.7,2024-11-04 08:10:17,16,1,559,1,1,1,0.13479384791923799,[]
111.55,2023-12-28 16:27:12,Debit,ATM,101,1,12221.17,2024-11-04 08:08:09,16,3,312,1,0,1,0.059597752309315744,[]
321.82,2023-07-14 16:20:55,Credit,Branch,43,1,6500.5,2024-11-04 08:08:22,16,4,479,0,1,1,0.054513147107794535,[]
1294.81,2023-12-11 16:53:08,Credit,Branch,279,1,9927.75,2024-11-04 08:11:44,16,0,329,0,1,-1,-0.03501806707237387,"['Unusually large amount ($1294.81)', 'Unusually long transaction duration']"
148.77,2023-03-30 18:20:58,Debit,Branch,175,1,2138.42,2024-11-04 08:11:51,18,3,585,1,1,1,0.08911651496029477,[]
14.08,2023-02-06 18:18:26,Debit,Branch,154,1,3908.65,2024-11-04 08:08:27,18,0,637,1,1,1,0.0858504780783565,[]
1283.97,2023-08-09 17:32:04,Debit,ATM,121,1,11041.9,2024-11-04 08:07:52,17,2,453,1,0,1,0.02005187357285143,[]
566.33,2023-08-07 16:39:52,Credit,ATM,66,1,379.82,2024-11-04 08:07:18,16,0,455,0,0,1,0.046948595004721594,[]
206.51,2023-12-18 17:09:29,Debit,ATM,275,1,3921.74,2024-11-04 08:07:22,17,0,322,1,0,1,0.0714205003571432,[]
180.94,2023-07-24 16:41:18,Debit,Branch,57,1,7659.99,2024-11-04 08:10:34,16,0,469,1,1,1,0.1636560510143495,[]
77.9,2023-12-25 17:42:00,Debit,Branch,128,1,664.72,2024-11-04 08:08:41,17,0,315,1,1,1,0.10571802757043125,[]
318.92,2023-05-19 18:54:32,Credit,Branch,60,1,1167.25,2024-11-04 08:09:03,18,4,535,0,1,1,0.028969319435725116,[]
583.3,2023-02-03 16:30:45,Credit,Online,142,1,5896.01,2024-11-04 08:11:17,16,4,640,0,2,1,0.023781627053592325,[]
100.68,2023-01-12 16:44:29,Debit,Online,139,1,1123.75,2024-11-04 08:12:10,16,3,662,1,2,1,0.08796773173805539,[]
589.64,2023-09-21 16:05:38,Debit,Online,210,1,2039.4,2024-11-04 08:11:53,16,3,410,1,2,1,0.0876522652612709,[]
225.93,2023-03-13 17:57:47,Credit,Branch,199,1,1864.27,2024-11-04 08:08:39,17,0,602,0,1,1,0.0885522687885254,[]
651.55,2023-03-10 17:34:34,Debit,Online,82,1,2325.78,2024-11-04 08:09:47,17,4,605,1,2,1,0.07169307107645928,[]
80.97,2023-01-09 17:27:58,Debit,Online,157,1,5926.31,2024-11-04 08:09:06,17,0,665,1,2,1,0.10118806948988751,[]
191.89,2023-06-27 16:37:04,Debit,Branch,14,1,399.57,2024-11-04 08:09:55,16,1,496,1,1,1,0.1256254746681339,[]
304.75,2023-02-27 16:07:57,Credit,Branch,125,1,1916.34,2024-11-04 08:07:01,16,0,616,0,1,1,0.09563706688659734,[]
201.53,2023-11-06 16:31:43,Debit,Online,287,1,2732.86,2024-11-04 08:12:21,16,0,364,1,2,1,0.0776303071272334,[]
8.45,2023-02-10 17:45:34,Debit,ATM,141,1,1115.3,2024-11-04 08:07:47,17,4,633,1,0,1,0.07951100990817161,[]
435.98,2023-10-12 16:29:09,Debit,Branch,105,1,7334.08,2024-11-04 08:11:05,16,3,389,1,1,1,0.13390400743885617,[]
743.24,2023-07-07 17:31:07,Credit,Online,109,1,1024.19,2024-11-04 08:08:46,17,4,486,0,2,1,0.02393132276576504,[]
16.27,2023-02-13 17:58:45,Debit,ATM,44,1,10971.32,2024-11-04 08:09:04,17,0,630,1,0,1,0.06378679816475707,[]
290.86,2023-06-05 17:45:07,Debit,Online,36,1,14631.88,2024-11-04 08:10:45,17,0,518,1,2,1,0.05916275099250301,[]
85.73,2023-03-01 16:09:58,Debit,ATM,266,1,14928.35,2024-11-04 08:08:37,16,2,614,1,0,1,0.01604692174342659,[]
555.71,2023-01-23 17:35:42,Credit,Branch,73,1,830.37,2024-11-04 08:08:24,17,0,651,0,1,1,0.04664453140118352,[]
40.03,2023-01-09 17:17:53,Debit,Branch,200,1,6408.8,2024-11-04 08:12:08,17,0,665,1,1,1,0.10463172617276334,[]
73.01,2023-10-18 18:26:25,Credit,Online,62,1,1997.33,2024-11-04 08:10:12,18,2,383,0,2,1,0.032525600981276104,[]
346.12,2023-12-29 17:55:30,Debit,Branch,12,1,13084.27,2024-11-04 08:11:00,17,4,311,1,1,1,0.011443185436120329,[]
1.93,2023-10-19 18:06:08,Debit,Branch,175,5,5684.09,2024-11-04 08:08:33,18,3,382,1,1,-1,-0.03573247680477942,['High login attempts (5)']
252.93,2023-02-06 16:05:08,Debit,ATM,222,1,2760.37,2024-11-04 08:07:53,16,0,637,1,0,1,0.10976533892008428,[]
238.54,2023-04-07 16:04:01,Debit,ATM,12,4,868.91,2024-11-04 08:07:18,16,4,577,1,0,-1,-0.014830804353232252,['High login attempts (4)']
1011.22,2023-08-21 18:51:11,Debit,Branch,129,1,5838.91,2024-11-04 08:09:59,18,0,441,1,1,1,0.05358562262187194,[]
58.7,2023-03-03 16:00:01,Debit,Branch,141,1,8937.35,2024-11-04 08:07:12,16,4,612,1,1,1,0.08994138678851371,[]
7.56,2023-02-06 16:38:45,Debit,ATM,145,1,8528.72,2024-11-04 08:07:19,16,0,637,1,0,1,0.10502009971184867,[]
540.4,2023-02-22 16:42:17,Debit,Branch,272,1,425.77,2024-11-04 08:06:52,16,2,621,1,1,1,0.05955900517036039,[]
264.14,2023-07-28 17:36:30,Debit,ATM,125,1,8459.26,2024-11-04 08:07:21,17,4,465,1,0,1,0.10358046560807854,[]
248.15,2023-06-15 16:41:00,Debit,ATM,202,1,2649.23,2024-11-04 08:08:53,16,3,508,1,0,1,0.12298901315356292,[]
24.34,2023-11-29 17:15:02,Debit,Branch,110,1,6659.12,2024-11-04 08:09:23,17,2,341,1,1,1,0.12900802345164125,[]
428.61,2023-01-09 16:12:00,Debit,ATM,62,1,11937.04,2024-11-04 08:09:42,16,0,665,1,0,1,0.05899983507527007,[]
117.66,2023-08-03 18:19:53,Credit,Branch,126,1,6794.17,2024-11-04 08:07:55,18,3,459,0,1,1,0.04335591287811269,[]
165.8,2023-05-04 17:46:15,Debit,Online,287,1,2064.76,2024-11-04 08:07:57,17,3,550,1,2,1,0.07642116771649365,[]
289.18,2023-08-29 16:17:55,Debit,ATM,64,1,3139.75,2024-11-04 08:11:11,16,1,433,1,0,1,0.14543417413280418,[]
125.39,2023-07-31 16:52:24,Debit,ATM,140,1,202.69,2024-11-04 08:06:49,16,0,462,1,0,1,0.1418844565296581,[]
305.18,2023-06-05 17:48:33,Debit,Online,216,1,4474.2,2024-11-04 08:08:22,17,0,518,1,2,1,0.12194841189144506,[]
506.9,2023-11-01 17:44:46,Credit,Branch,56,1,11471.87,2024-11-04 08:10:09,17,2,369,0,1,1,0.043385789714232015,[]
504.12,2023-04-14 17:35:50,Credit,Branch,101,1,1107.28,2024-11-04 08:10:41,17,4,570,0,1,1,0.04876025843616505,[]
42.09,2023-01-20 18:31:25,Debit,Branch,118,1,5526.28,2024-11-04 08:06:50,18,4,654,1,1,1,0.05685864232246429,[]
607.28,2023-01-23 16:47:11,Debit,ATM,84,1,9679.68,2024-11-04 08:10:16,16,0,651,1,0,1,0.06835723651882397,[]
91.9,2023-05-15 16:19:03,Debit,Online,125,1,1033.94,2024-11-04 08:10:48,16,0,539,1,2,1,0.13994343417670374,[]
303.43,2023-06-06 17:32:57,Debit,Branch,30,1,1833.24,2024-11-04 08:08:11,17,1,517,1,1,1,0.12573024790212078,[]
668.78,2023-10-23 17:25:04,Debit,ATM,141,1,983.68,2024-11-04 08:09:12,17,0,378,1,0,1,0.10597989149333287,[]
270.54,2023-04-03 18:22:02,Credit,ATM,139,1,269.78,2024-11-04 08:09:42,18,0,581,0,0,1,0.02429231564011014,[]
247.93,2023-08-14 18:08:27,Debit,Branch,79,1,9801.48,2024-11-04 08:09:24,18,0,448,1,1,1,0.10699654083852489,[]
34.67,2023-04-25 16:34:55,Debit,Online,71,1,888.6,2024-11-04 08:11:38,16,1,559,1,2,1,0.12387242197594461,[]
326.03,2023-05-09 16:54:49,Credit,Online,137,1,290.24,2024-11-04 08:11:46,16,1,545,0,2,1,0.07291041941159104,[]
148.26,2023-05-08 17:33:08,Debit,ATM,57,1,958.7,2024-11-04 08:12:13,17,0,546,1,0,1,0.13445678906127062,[]
1086.6,2023-05-22 17:40:46,Debit,Online,38,1,1605.67,2024-11-04 08:10:48,17,0,532,1,2,1,0.05308652119788215,[]
373.99,2023-10-23 16:27:20,Debit,ATM,140,1,8590.5,2024-11-04 08:07:10,16,0,378,1,0,1,0.1319947439008861,[]
254.34,2023-09-14 17:04:03,Debit,Online,79,1,5461.08,2024-11-04 08:11:06,17,3,417,1,2,1,0.13080515004241033,[]
819.48,2023-10-05 16:27:27,Debit,ATM,26,1,1804.5,2024-11-04 08:08:37,16,3,396,1,0,1,0.07215398527810746,[]
14.0,2023-09-06 16:24:45,Debit,ATM,173,1,7975.18,2024-11-04 08:09:26,16,2,425,1,0,1,0.12643717387263748,[]
57.16,2023-06-15 18:45:38,Debit,ATM,74,1,222.22,2024-11-04 08:08:46,18,3,508,1,0,1,0.08882633488538844,[]
282.26,2023-06-26 16:55:17,Debit,Online,278,1,6857.2,2024-11-04 08:08:20,16,0,497,1,2,1,0.09991256069997667,[]
46.96,2023-06-30 16:44:37,Debit,Online,12,1,2028.92,2024-11-04 08:11:10,16,4,493,1,2,1,0.0719958136615575,[]
473.2,2023-08-07 16:02:07,Debit,Online,173,1,248.52,2024-11-04 08:10:30,16,0,455,1,2,1,0.11579403778077602,[]
192.97,2023-03-13 16:10:01,Debit,ATM,140,1,3019.04,2024-11-04 08:06:34,16,0,602,1,0,1,0.13939592336336987,[]
168.99,2023-05-01 18:38:15,Debit,ATM,203,1,1523.57,2024-11-04 08:10:01,18,0,553,1,0,1,0.09540817476117741,[]
1.82,2023-04-13 17:35:38,Debit,Online,60,1,5571.39,2024-11-04 08:09:18,17,3,571,1,2,1,0.11762526462748979,[]
40.9,2023-06-01 18:27:12,Debit,ATM,37,1,1514.34,2024-11-04 08:11:02,18,3,522,1,0,1,0.08355953318388148,[]
78.91,2023-03-01 17:07:06,Debit,Online,157,1,1817.43,2024-11-04 08:10:43,17,2,614,1,2,1,0.11748399226928674,[]
169.97,2023-12-07 17:33:16,Credit,ATM,12,1,6269.12,2024-11-04 08:09:12,17,3,333,0,0,1,0.01641441366905827,[]
17.79,2023-02-22 17:01:35,Debit,Branch,162,5,2281.9,2024-11-04 08:11:03,17,2,621,1,1,-1,-0.013149226681809956,['High login attempts (5)']
486.61,2023-11-28 16:17:29,Credit,ATM,130,1,2006.69,2024-11-04 08:06:34,16,1,342,0,0,1,0.056899531676523174,[]
148.13,2023-03-17 16:34:52,Debit,Branch,56,1,2189.38,2024-11-04 08:07:00,16,4,598,1,1,1,0.10682418326698279,[]
164.52,2023-12-25 16:11:46,Debit,ATM,162,1,11036.74,2024-11-04 08:11:17,16,0,315,1,0,1,0.08196389734375709,[]
720.89,2023-12-18 17:10:48,Debit,ATM,120,1,447.06,2024-11-04 08:10:01,17,0,322,1,0,1,0.08503337917827325,[]
268.7,2023-10-03 16:16:01,Debit,ATM,63,1,2104.74,2024-11-04 08:06:40,16,1,398,1,0,1,0.14393733494605293,[]
